id_sentimen,id_tokoh,id_wilayah,platform,raw_text,sentiment_label,keyword_category,url_postingan,created_at,tanggal_mentah,tipe_kemarahan,target_serangan,wilayah
1762,1,,TikTok,isone mung mundake pajek .... 😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1780,1,,TikTok,"umr gak seberapa dibanding daerah lain, pajaknya naik😭😭😭",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1785,1,,TikTok,Mirip sadewo.. suka menaikan pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1791,1,,TikTok,"PAJAK naik ngga ada sosialisasi dan pemberitauan,apakah takut...",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1794,1,,TikTok,"ahkibat piutang daerah tembus 2,8 T karena banyak yg gak bayar. jadi pajak dinaikkan. lah dinaikkan malah tambah gak bayar pajak ini nanti pak 😂.. nangkep ayam bukan dikejar, tapi di beri makan nanti ayam datang sendiri.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1815,1,,TikTok,dinaikin malah tambah banyak yg gak bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1829,1,,TikTok,aampun pak jangan d naikin pajaknya kasihan rakyat jawa.....🤦‍♀️🤦‍♀️,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1841,1,,TikTok,"seharusnya tu ditrunin pak psjeknya tu biar warga tu bayar pajak..
. kok mlah dinaikkan 60prsn warga eo mlah ogah bayar pajak to pak2",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1862,1,,TikTok,mgodene angel pajake naik Arep dadi apa Jawa tengah,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1709,1,,TikTok,aturane dibuat emang diniatkan unt dinaikkan pajaknya.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1868,1,,TikTok,pola pikirnya beda sama KDM. . Jawa Tengah belum naik aja banyak yang nunggak..apa lagi naik. mungkin 85% malah nggak mau bayar pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1876,1,,TikTok,"bnr kmrn sy byr pajak motor, naik ny luar biasa",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1938,1,,TikTok,"lah lagi murah pd ora bayar pajak
ditambah mundak, tambah ora mampu bayar pajak.. 😇😇",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1947,1,,TikTok,"yg setornya lancar dinaikan pajaknya, yg byr pajaknha telat dikasih amnesti pajak... mending ngga dibayar aja pajaknya, nunggu ada amnesto pajak aj",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1952,1,,TikTok,"Pajak naik trus,perbaikan gk ada..",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1969,1,,TikTok,waalaahhhh luurrr. diapusi.....gara gara pilkada dapat sembako sekarang pajak Podo naik,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2010,1,,TikTok,"Supra 2001 bayar pajak kemarin Desember 2025. 130
dan pas bayar pajak 2024 . 115 ribu. naiknya 15 ribu. kpie Ki bos",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2013,1,,TikTok,KLO pejabat cuma bisanya menaikan pajak semua orang juga bisa.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2019,1,,TikTok,"kt orang kecil tdk perlu banyak teori...yg penting pajak jangan terlalu tinggi ,wong kerja susah dpt duwet..",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2033,1,,TikTok,kapan rakyatmu bisa menikmati hidup kalo pajak naik terus,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2047,1,,TikTok,"Jika pendapatan daerah tinggal naik pajak, lalu menaikkan pendapatan masyarakat bgm ?",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2063,1,,TikTok,"dia enak naikin pajek gaji nya gede, lah liat noh UMR di daerahnya brp,apa ga mikir ksitu",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2068,1,,TikTok,jelas males wong larang pajak naik terus..,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2073,1,,TikTok,"ko utang daerah dibebankan msy dgn menaikan pajak...halooow, apakabar pejabat daerah anda sehat",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2081,1,,TikTok,aturan atau perda dg segala istilahnya hanya di Indonesia orang mau bayar (pajak) aja susah apalagi mau menerima keuntungan dari pajak....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1832,1,,TikTok,yang milih luffi. senang pajak naik.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2096,1,,TikTok,pajak mundak terus dalam bodok kabeh,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2127,1,,TikTok,"biar pendapatan pajak meningkat, jangan naikkan pajak, kasih discount..",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2157,1,,TikTok,sekali njedul pajek mundak.. pas bencana ngilang,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2179,1,,TikTok,"Pajak naik dalam bodol bae, duit di legi pejabat masalaeh.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2186,1,,TikTok,"lha harusnya tunjangan pns atau pengeluaran yang tdk penting di tekan, jagan pajak yg dinaikkan masy menjerit pak de. tolong dievaluasi kenaikannya",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2188,1,,TikTok,UMR AJA RENDAH KOK PAJAK NAIK TERUS...😎,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2190,1,,TikTok,"UMR naiknya g seberapa,tp pajak naiknya g kira2",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2203,1,,TikTok,trus pajak di naikkan nantinya akan bertambah ada yg bayar pajak.! itu diperhitungkan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2208,1,,TikTok,"pajak belum dinaikin saja masih bnyk yg nunggak.. aplgi setelah dinaikin..
yg rajin pajak bukanya rajin Mlah bisa males.. 🤭",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2212,1,,TikTok,rakyatnya kena bencana ga peduli ehh tiba² pas muncul naikin pajak kendaraan 😏😏,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2214,1,,TikTok,lah terus pajak tambah larang yo malah wegah mbayar to .ndeng gendheng.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2316,1,,TikTok,posisi nya pajak naik ra karuan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2327,1,,TikTok,"Ini mikir apa kagak sih, rakyat kecil udah menjerit karena kebutuhan lho pak .. masih di tambah pajak naik... hadeehh pusing jadinya",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2336,1,,TikTok,nongol2 naikin pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2380,1,,TikTok,mau bayar pajak susah,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2385,1,,TikTok,turun kerja gk pecus naikin pajak menindas rakyat secara halus,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2404,1,,TikTok,pajak naik terus jln ga diperbaiki,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2418,1,,TikTok,lama gk muncul.. sekali muncul naikkan pajak 😁😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2470,1,,TikTok,"Pajak yang mencekik leher rakyatnya ditengah kesulitan ekonomi, susah cari kerja. harga barang"" naik tambah ngelu ndase rakyatmu",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2475,1,,TikTok,semakin naik bayar pajak malah tambah ga mau bayar pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2484,1,,TikTok,cari uang LG susah pajak naik,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2489,1,,TikTok,"BS nya naikan pajak,pajak dah mahal di naikan LG,jgn byr smua",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Kedu (AA)
2498,1,,TikTok,"pikiren sik ekonomi wargomu,,,lg mikir pajek",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2508,1,,TikTok,Makanya ngonten jd ga hrs naikkan pajak trsss,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2511,1,,TikTok,UMR naik gak seberapa..pajak naik gak kira2🤭🤭🤭🤭🤭,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2529,2,,TikTok,UMR Ateng murah pajak mahal,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2545,2,,TikTok,"aku pny kendaraan th 2004, mau bayar pajak jebule naik, gak jadi",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2553,2,,TikTok,"Pejabat dapat mobil / motor dinas yg pajaknya dibayar rakyat, makanya mereka tdk merasa / tdk peduli kl pajak kendaaran naik, justru mereka dpt insentif jika target mencekik rakyat tercapai.",Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2562,2,,TikTok,"banyak alasan muter muter..intinya pajak naik...gitu aja ko report...
ora usah di bayar...",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2567,2,,TikTok,"ekonomi lg carut marut pajak kok dinaikan
ra miker sampeyan 👊",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2568,2,,TikTok,kalau pajak naik orang Indonesia jangan bayar pajak semua nya,Negatif,,,2026-02-25 19:46:39.483484+00:00,18 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2584,2,,TikTok,uang ny pajak..untuk THR pejAbat ny ya pak.....,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2645,2,,TikTok,intine pejabate gak ISO nyambutgawe...Bene cepet ntuk dwit..gawe coro sing gampang Yo naikin pajeke .,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2682,2,,TikTok,"benar sekali Pokok pajaknya tidak naik
cuma ada tambahan opsen dikit cuma 66℅ dari pokok pajak
kalau kendaraan di jual buat bayar pajak masib sisa banyaak
untung di atur undang² pajaknya daripada kena begal malah masuk penjara kan sengsara kita",Negatif,,,2026-02-25 19:46:39.483484+00:00,17 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2706,2,,TikTok,gak naik pajaknya.. komponen lainnya yg nambah....hmmmmm lidah...oh lidah,Negatif,,,2026-02-25 19:46:39.483484+00:00,19 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2708,2,,TikTok,umr naik 100rb pajak naik 1juta ngono to gos,Negatif,,,2026-02-25 19:46:39.483484+00:00,19 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2742,2,,TikTok,Sedihnya itu mobil makin tua bukan malah murah pajak nya malah makin mahal,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2779,2,,TikTok,rakyat yg jadi sapi perah pejabat mengatasnamakan opsen pajak 🤕,Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2807,2,,TikTok,Pajak gak naik bolo cuma peningkatan 😂😂😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2843,2,,TikTok,tolong transparansi uang pajak digunakan untuk apa... bisa nggak seperti KDM yg membuka ke publik semua anggaran dan uang pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2863,2,,TikTok,intinya pajak kendaraan Jawa Tengah mahal,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2886,2,,TikTok,"apapun penjelasan nya......
pajak jgn mahal , krn sumber daya alam kita banyak......😭",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2888,2,,TikTok,lain daerah pajak naik pembangunan ok la ini,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2902,2,,TikTok,"apapun bahasanya pajak naik y tetep naik pak,",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2917,2,,TikTok,kalo pajak naik ya gaji Umr juga hrs naik,Negatif,,,2026-02-25 19:46:39.483484+00:00,7 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2930,3,,Instagram,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
830,1,,TikTok,aku sih pilih tunggu pemutihan atau ganti gubernur wae. ada razia? netizen lebih cerdas.buat whatsapp group info cegatan parcok,Negatif,,,2026-02-25 19:46:39.483484+00:00,2 h yang lalu,Kekecewaan Politik,Gubernur,Lainnya/Jateng
2990,3,,Instagram,"Misal aku iso ngeshare foto pajek Motor seko taun 2023-2026 tak share neng kene Mundake kpie pak ??? Kok ngeyel, bien ki soyo tuwo motore soyo miduk pajeke lha iki kok ndak soyo mundak",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Misal aku iso ngeshare foto pajek Motor seko taun 2023-2026 tak share neng kene Mundake kpie pak ??? Kok ngeyel, bien ki soyo tuwo motore soyo miduk pajeke lha iki kok ndak soyo mundak",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2958,3,,Instagram,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3030,3,,Instagram,Kenaikan yang jomplang antara pajak dan UMK ohh lucunya negeriku. Semua serba pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,Kenaikan yang jomplang antara pajak dan UMK ohh lucunya negeriku. Semua serba pajak,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3091,3,,Instagram,"Umr naik 7% , pajak kendaraan naik 20% , sehatkah anda",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Umr naik 7% , pajak kendaraan naik 20% , sehatkah anda",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3894,3,,Instagram,Masalah duit pajek rakus tenan,Negatif,,,2026-02-25 19:46:39.483484+00:00,Masalah duit pajek rakus tenan,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3058,3,,Instagram,Rakyate lagi susah malah di undake pajake  to bro,Negatif,,,2026-02-25 19:46:39.483484+00:00,Rakyate lagi susah malah di undake pajake  to bro,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3061,3,,Instagram,Nek pajeke mundak trus dadi dubai ngno rapopo. Iki pajak mundak faedahe blass ra ono! Ndagele kok yo kebangeten ngene kuto ne..,Negatif,,,2026-02-25 19:46:39.483484+00:00,Nek pajeke mundak trus dadi dubai ngno rapopo. Iki pajak mundak faedahe blass ra ono! Ndagele kok yo kebangeten ngene kuto ne..,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3069,3,,Instagram,all new ertiga thn 2018bayar pajak 2025  2.7jt2026 2.9jtbesok 2027  3.2jt orak mundak seko ngendi min ??,Negatif,,,2026-02-25 19:46:39.483484+00:00,all new ertiga thn 2018bayar pajak 2025  2.7jt2026 2.9jtbesok 2027  3.2jt orak mundak seko ngendi min ??,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3080,3,,Instagram,all new ertiga thn 2018bayar pajak 2025  2.7jt2026 2.9jtbesok 2027  3.2jt orak mundak seko ngendi min ??,Negatif,,,2026-02-25 19:46:39.483484+00:00,all new ertiga thn 2018bayar pajak 2025  2.7jt2026 2.9jtbesok 2027  3.2jt orak mundak seko ngendi min ??,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1328,1,,TikTok,kecewa pak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Lainnya,Lainnya/Jateng
3118,3,,Instagram,"Ada, eh berani nutup""in di realita, gaji kami kecil, pajaknya gede, harga kebutuhan naik terus, ayam aja sampe 40rb/kg lho, cek pasar, meleeekk 🔥",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ada, eh berani nutup""in di realita, gaji kami kecil, pajaknya gede, harga kebutuhan naik terus, ayam aja sampe 40rb/kg lho, cek pasar, meleeekk 🔥",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3119,3,,Instagram,"Siap min, 2026 saya undur diri bayar pajak. Lebih baik uang 2.5 juta buat hal yg berguna daripada buat pajak😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Siap min, 2026 saya undur diri bayar pajak. Lebih baik uang 2.5 juta buat hal yg berguna daripada buat pajak😂",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3157,3,,Instagram,"Logika umum harga jual kendaraan semakin lama maka harga jual kendaraan akan semakin turun, tapi pajak malah tambah naik? 😢",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Logika umum harga jual kendaraan semakin lama maka harga jual kendaraan akan semakin turun, tapi pajak malah tambah naik? 😢",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3230,3,,Instagram,UMR gak seberapa Naik pajaknya gk kira2,Negatif,,,2026-02-25 19:46:39.483484+00:00,UMR gak seberapa Naik pajaknya gk kira2,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3177,3,,Instagram,Pajak sesuai jeneng aplikasi mundak SAKPOLE 😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajak sesuai jeneng aplikasi mundak SAKPOLE 😂,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3895,3,,Instagram,Pajak hanya untuk makan Koruptor,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajak hanya untuk makan Koruptor,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3179,3,,Instagram,Pernyataanmu basi min. Katanya gx ada kenaikan pajak. Apakah harus menyerahkan buktinya?,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pernyataanmu basi min. Katanya gx ada kenaikan pajak. Apakah harus menyerahkan buktinya?,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3181,3,,Instagram,"rego pit e mudun, pajek e kok mundak. pie to lek",Negatif,,,2026-02-25 19:46:39.483484+00:00,"rego pit e mudun, pajek e kok mundak. pie to lek",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3193,3,,Instagram,"Kendaraan umur e soyo tuo, pajek e tambah mundak Ki rumus Seko ende",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Kendaraan umur e soyo tuo, pajek e tambah mundak Ki rumus Seko ende",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3202,3,,Instagram,"Ora mundak matamu, motorku revo 2008 pajak biasane mung 150 ewu ko saiki malah mundak dadi 190 ewu, lha selisih 40 ewu ora mok diarani mundak???",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora mundak matamu, motorku revo 2008 pajak biasane mung 150 ewu ko saiki malah mundak dadi 190 ewu, lha selisih 40 ewu ora mok diarani mundak???",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3208,3,,Instagram,Logikamu ra masuk min. Mben taun kendaraan keno depresiasi. Lha kok pajeke malah mundak,Negatif,,,2026-02-25 19:46:39.483484+00:00,Logikamu ra masuk min. Mben taun kendaraan keno depresiasi. Lha kok pajeke malah mundak,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3211,3,,Instagram,"Tapi saya sudah bayar pajak motor kemarin pertengahan Januari, yang naiknya melejit, Astaghfirullah 😭😭😭💔",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Tapi saya sudah bayar pajak motor kemarin pertengahan Januari, yang naiknya melejit, Astaghfirullah 😭😭😭💔",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3219,3,,Instagram,"Yang taat pajak di naikin pajaknya,yg telat di putihkan.mending telat aja nunggu pemutihan.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Yang taat pajak di naikin pajaknya,yg telat di putihkan.mending telat aja nunggu pemutihan.",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3237,3,,Instagram,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3265,3,,Instagram,tidak naik tapi ada tambahan pajak opsen eh masih ngeles aja dengan adanya opsen tersebut jumlah yang harus dikeluarkan bertambah yaitu ada kenaikan pembayaran dari kami ke kalian kyk gitu ga bisa ngitung ayo lah pakai logika dan jangan ngeles,Negatif,,,2026-02-25 19:46:39.483484+00:00,tidak naik tapi ada tambahan pajak opsen eh masih ngeles aja dengan adanya opsen tersebut jumlah yang harus dikeluarkan bertambah yaitu ada kenaikan pembayaran dari kami ke kalian kyk gitu ga bisa ngitung ayo lah pakai logika dan jangan ngeles,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
